question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
119333,64639,2020,North Carolina,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2120,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 08:59,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-NC-NOS-and-Tables_2002281453.pdf,general,Trump,Donald Trump,REP,45.0
119334,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 08:59,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Sanders,Bernard Sanders,DEM,45.0
119334,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 08:59,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Trump,Donald Trump,REP,49.0
119335,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 08:59,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Biden,Joseph R. Biden Jr.,DEM,45.0
119335,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 08:59,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Trump,Donald Trump,REP,49.0
119140,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:14,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Biden,Joseph R. Biden Jr.,DEM,49.0
119140,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:14,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,41.0
119141,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Warren,Elizabeth Warren,DEM,46.0
119141,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,43.0
119142,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Sanders,Bernard Sanders,DEM,49.0
119142,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,42.0
119143,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Buttigieg,Pete Buttigieg,DEM,45.0
119143,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,42.0
119144,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Bloomberg,Michael Bloomberg,DEM,48.0
119144,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,40.0
119145,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Klobuchar,Amy Klobuchar,DEM,44.0
119145,64591,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1000,rv,rv,Live Phone,U.S. President,0,,2/23/20,2/26/20,11/3/20,"",false,,,false,false,2/27/20 18:15,,https://www.foxnews.com/politics/fox-news-poll-february-23-26-2020,general,Trump,Donald Trump,REP,43.0
119209,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:13,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Biden,Joseph R. Biden Jr.,DEM,60.0
119209,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:13,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,35.0
119210,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Bloomberg,Michael Bloomberg,DEM,55.0
119210,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,35.0
119211,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Buttigieg,Pete Buttigieg,DEM,56.0
119211,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,35.0
119212,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Klobuchar,Amy Klobuchar,DEM,55.0
119212,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,35.0
119213,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Sanders,Bernard Sanders,DEM,59.0
119213,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,36.0
119214,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Warren,Elizabeth Warren,DEM,56.0
119214,64614,2020,California,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,951,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_ca.pdf,general,Trump,Donald Trump,REP,37.0
119215,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Biden,Joseph R. Biden Jr.,DEM,48.0
119215,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,47.0
119216,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Bloomberg,Michael Bloomberg,DEM,46.0
119216,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,47.0
119217,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Buttigieg,Pete Buttigieg,DEM,47.0
119217,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,48.0
119218,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Klobuchar,Amy Klobuchar,DEM,45.0
119218,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,48.0
119219,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Sanders,Bernard Sanders,DEM,46.0
119219,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,48.0
119220,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Warren,Elizabeth Warren,DEM,47.0
119220,64615,2020,Texas,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1003,rv,rv,Live Phone,U.S. President,0,,2/22/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:14,,https://cdn.cnn.com/cnn/2020/images/02/28/rel1_tx.pdf,general,Trump,Donald Trump,REP,47.0
119201,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Biden,Joseph R. Biden Jr.,DEM,43.0
119201,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,46.0
119202,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Sanders,Bernard Sanders,DEM,45.0
119202,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,45.0
119203,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Warren,Elizabeth Warren,DEM,41.0
119203,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,48.0
119204,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Buttigieg,Pete Buttigieg,DEM,40.0
119204,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:03,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,46.0
119205,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:04,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Bloomberg,Michael Bloomberg,DEM,44.0
119205,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:04,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,43.0
119206,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:04,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Klobuchar,Amy Klobuchar,DEM,39.0
119206,64613,2020,Texas,1548,Univision/University of Houston/Latino Decisions/North Star Opinion Research,"","",Univision/University of Houston/Latino Decisions,516,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004,rv,rv,Live Phone/Online,U.S. President,0,,2/21/20,2/26/20,11/3/20,"",false,,,false,false,2/28/20 12:04,,https://st1.uvnimg.com/ac/23/c0b90672493cbe07ae750f9b79c9/finalunivisionpolling-tx-weighted.pdf,general,Trump,Donald Trump,REP,46.0
119318,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Warren,Elizabeth Warren,DEM,37.0
119318,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Trump,Donald Trump,REP,47.0
119319,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Biden,Joseph R. Biden Jr.,DEM,44.0
119319,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Trump,Donald Trump,REP,45.0
119320,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Bloomberg,Michael Bloomberg,DEM,44.0
119320,64638,2020,Texas,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,1221,rv,rv,Live Phone/Online,U.S. President,0,,2/17/20,2/26/20,11/3/20,"",false,,,false,false,3/1/20 06:06,,https://www.scribd.com/document/449521374/DMN-UTTyler-Poll-February-2020-Registered-voters,general,Trump,Donald Trump,REP,45.0
